,n_neighbors,score
0,1,14.71501243594137
1,2,12.301141832581132
2,3,12.58449439028818
3,4,11.402100669965634
4,5,11.638253778105565
5,6,11.354724569554042
6,7,11.44970272514474
7,8,11.165789539305173
8,9,11.118821501741401
