,nu,score
0,0.33666666666666667,
1,0.049595959595959596,0.26731455071901705
2,0.40595959595959596,
3,0.06939393939393938,0.2676722060277612
4,0.41585858585858587,
5,0.7722222222222221,
6,0.9009090909090909,
7,0.8316161616161616,
8,0.8118181818181818,
9,0.45545454545454545,
10,0.9504040404040404,
11,0.3564646464646465,
12,0.2673737373737374,
13,0.9009090909090909,
14,0.8019191919191919,
