,n_neighbors,score
0,1,10.315402334457373
1,2,7.8541567005554995
2,3,8.139234948890044
3,4,7.238996960329511
4,5,7.570669118036739
5,6,6.9079259374698365
6,7,6.955895526305466
7,8,7.1921913416426415
8,9,7.145403236457246
