,n_neighbors,score
0,1,5.487788145575099
1,2,3.975125314101947
2,3,4.590285054327936
3,4,4.163668698163001
4,5,4.44755887730325
5,6,4.022111966503912
6,7,3.8331834993228444
7,8,3.785604464328811
8,9,3.8327918666207865
