,nu,score
0,0.7623232323232323,2.743863417417094
1,0.46535353535353535,2.743863417417094
2,0.41585858585858587,2.743863417417094
3,0.5247474747474747,2.743863417417094
4,0.049595959595959596,0.2818306475074789
5,0.792020202020202,2.743863417417094
6,0.18818181818181817,2.2458996696521933
7,0.01,0.2816329222133092
8,0.049595959595959596,0.2828800551350284
9,0.8118181818181818,2.743863417417094
10,0.33666666666666667,2.743863417417094
11,0.21787878787878787,2.743863417417094
12,0.44555555555555554,2.743863417417094
13,0.32676767676767676,2.743863417417094
14,0.5049494949494949,2.743863417417094
15,0.792020202020202,2.743863417417094
16,0.18818181818181817,2.2458996696521933
17,0.45545454545454545,2.743863417417094
18,0.7722222222222221,2.743863417417094
19,0.3465656565656566,2.743863417417094
20,0.8217171717171717,2.743863417417094
21,0.2871717171717172,2.743863417417094
22,0.36636363636363634,2.743863417417094
23,0.33666666666666667,2.743863417417094
24,0.9405050505050505,2.743863417417094
25,0.7425252525252525,2.743863417417094
26,0.5346464646464646,2.743863417417094
27,0.7326262626262626,2.743863417417094
28,0.8217171717171717,2.743863417417094
29,0.792020202020202,2.743863417417094
30,0.9306060606060605,2.743863417417094
31,0.702929292929293,2.743863417417094
32,0.12878787878787878,0.28126764127740533
33,0.9504040404040404,2.743863417417094
34,0.5346464646464646,2.743863417417094
35,0.891010101010101,2.743863417417094
36,0.8712121212121212,2.743863417417094
37,0.11888888888888888,0.2812181303515378
38,0.792020202020202,2.743863417417094
39,0.1782828282828283,2.2458996696521933
40,0.5148484848484849,2.743863417417094
41,0.039696969696969696,0.28171275375334887
42,0.5742424242424242,2.743863417417094
43,0.9504040404040404,2.743863417417094
44,0.029797979797979796,0.2812427847756966
45,0.7722222222222221,2.743863417417094
46,0.37626262626262624,2.743863417417094
47,0.6336363636363637,2.743863417417094
48,0.9405050505050505,2.743863417417094
49,0.8712121212121212,2.743863417417094
50,0.6138383838383838,2.743863417417094
51,0.5148484848484849,2.743863417417094
52,0.9108080808080807,2.743863417417094
53,0.9405050505050505,2.743863417417094
54,0.7425252525252525,2.743863417417094
55,0.792020202020202,2.743863417417094
56,0.10898989898989898,0.28206179310619806
57,0.0198989898989899,0.2820228196216968
58,0.8217171717171717,2.743863417417094
59,0.22777777777777777,2.743863417417094
60,0.36636363636363634,2.743863417417094
61,0.8019191919191919,2.743863417417094
62,0.8514141414141414,2.743863417417094
63,0.5841414141414141,2.743863417417094
64,0.6237373737373737,2.743863417417094
65,0.10898989898989898,0.28194780717365114
66,0.39606060606060606,2.743863417417094
67,0.7821212121212121,2.743863417417094
68,0.207979797979798,2.743863417417094
69,0.1782828282828283,2.2458996696521933
70,0.44555555555555554,2.743863417417094
71,0.7821212121212121,2.743863417417094
72,0.495050505050505,2.743863417417094
73,0.7623232323232323,2.743863417417094
74,0.6336363636363637,2.743863417417094
75,0.40595959595959596,2.743863417417094
76,0.0198989898989899,0.28149201113736216
77,0.38616161616161615,2.743863417417094
78,0.6039393939393939,2.743863417417094
79,0.32676767676767676,2.743863417417094
80,0.8019191919191919,2.743863417417094
81,0.7722222222222221,2.743863417417094
82,0.5643434343434344,2.743863417417094
83,0.6237373737373737,2.743863417417094
84,0.4851515151515151,2.743863417417094
85,0.9603030303030302,2.743863417417094
86,0.5346464646464646,2.743863417417094
87,0.495050505050505,2.743863417417094
88,0.01,0.2815355769444572
89,0.5148484848484849,2.743863417417094
90,0.09909090909090908,0.2805879339533852
91,0.46535353535353535,2.743863417417094
92,0.891010101010101,2.743863417417094
93,0.8811111111111111,2.743863417417094
94,0.5742424242424242,2.743863417417094
95,0.5445454545454546,2.743863417417094
96,0.7821212121212121,2.743863417417094
97,0.6534343434343434,2.743863417417094
98,0.6336363636363637,2.743863417417094
99,0.5049494949494949,2.743863417417094
