,n_neighbors,score
0,1,5.012778853870192
1,2,2.6520975699488174
2,3,1.9309744874764212
3,4,1.6129608191357738
4,5,1.4285863245187278
5,6,1.2966313582265558
6,7,1.1212071898400786
7,8,0.9860739523358998
8,9,0.9442786556466816
