,n_neighbors,score
0,1,5.156923383784284
1,2,3.1221229349149593
2,3,3.7844689940772107
3,4,3.0745482738010423
4,5,3.169120551236354
5,6,3.1221196533810596
6,7,3.169308152514503
7,8,3.121923281866419
8,9,3.1693026728024143
