,n_neighbors,score
0,1,12.159092378065004
1,2,11.684644784362574
2,3,11.828786041733268
3,4,11.118049186770959
4,5,11.071309270686124
5,6,11.11709254306576
6,7,11.544518461858535
7,8,11.354771675298892
8,9,11.544901342305108
