,nu,score
0,0.9603030303030302,2.743863417417094
1,0.43565656565656563,2.743863417417094
2,0.049595959595959596,0.2823653521436978
3,0.38616161616161615,2.743863417417094
4,0.9009090909090909,2.743863417417094
5,0.6336363636363637,2.743863417417094
6,0.7821212121212121,2.743863417417094
7,0.9504040404040404,2.743863417417094
8,0.3465656565656566,2.743863417417094
9,0.7227272727272727,2.743863417417094
10,0.5445454545454546,2.743863417417094
11,0.6336363636363637,2.743863417417094
12,0.7722222222222221,2.743863417417094
13,0.6534343434343434,2.743863417417094
14,0.30696969696969695,2.743863417417094
15,0.19808080808080808,2.743863417417094
16,0.37626262626262624,2.743863417417094
17,0.99,2.743863417417094
18,0.495050505050505,2.743863417417094
19,0.6633333333333333,2.743863417417094
20,0.24757575757575756,2.743863417417094
21,0.6435353535353535,2.743863417417094
22,0.5049494949494949,2.743863417417094
23,0.09909090909090908,0.28174355139824253
24,0.693030303030303,2.743863417417094
25,0.22777777777777777,2.743863417417094
26,0.30696969696969695,2.743863417417094
27,0.10898989898989898,0.2820916300346182
28,0.38616161616161615,2.743863417417094
29,0.31686868686868686,2.743863417417094
30,0.2673737373737374,2.743863417417094
31,0.8613131313131313,2.743863417417094
32,0.47525252525252526,2.743863417417094
33,0.31686868686868686,2.743863417417094
34,0.1386868686868687,1.3523311986981739
35,0.7326262626262626,2.743863417417094
36,0.2673737373737374,2.743863417417094
37,0.7128282828282828,2.743863417417094
38,0.594040404040404,2.743863417417094
39,0.5148484848484849,2.743863417417094
40,0.12878787878787878,0.2810937219421577
41,0.7227272727272727,2.743863417417094
42,0.702929292929293,2.743863417417094
43,0.39606060606060606,2.743863417417094
44,0.0198989898989899,0.2815015280014946
45,0.09909090909090908,0.28161949304868156
46,0.8118181818181818,2.743863417417094
47,0.01,0.2817625541035597
48,0.36636363636363634,2.743863417417094
49,0.7722222222222221,2.743863417417094
50,0.7722222222222221,2.743863417417094
51,0.8019191919191919,2.743863417417094
52,0.049595959595959596,0.2818329929568642
53,0.5148484848484849,2.743863417417094
54,0.38616161616161615,2.743863417417094
55,0.8019191919191919,2.743863417417094
56,0.9306060606060605,2.743863417417094
57,0.7524242424242424,2.743863417417094
58,0.039696969696969696,0.2816196406161303
59,0.33666666666666667,2.743863417417094
60,0.7623232323232323,2.743863417417094
61,0.9702020202020202,2.743863417417094
62,0.31686868686868686,2.743863417417094
63,0.29707070707070704,2.743863417417094
64,0.5049494949494949,2.743863417417094
65,0.6336363636363637,2.743863417417094
66,0.8514141414141414,2.743863417417094
67,0.9207070707070707,2.743863417417094
68,0.07929292929292929,0.28171619302553597
69,0.7524242424242424,2.743863417417094
70,0.8712121212121212,2.743863417417094
71,0.6039393939393939,2.743863417417094
72,0.08919191919191918,0.28270489662320064
73,0.207979797979798,2.743863417417094
74,0.5841414141414141,2.743863417417094
75,0.495050505050505,2.743863417417094
76,0.09909090909090908,0.2816460173124394
77,0.08919191919191918,0.2817585199613725
78,0.6831313131313131,2.743863417417094
79,0.029797979797979796,0.2816296844337032
80,0.3465656565656566,2.743863417417094
81,0.30696969696969695,2.743863417417094
82,0.7227272727272727,2.743863417417094
83,0.12878787878787878,0.2814133977143527
84,0.10898989898989898,0.28174330427426836
85,0.8415151515151514,2.743863417417094
86,0.41585858585858587,2.743863417417094
87,0.6435353535353535,2.743863417417094
88,0.5841414141414141,2.743863417417094
89,0.22777777777777777,2.743863417417094
90,0.792020202020202,2.743863417417094
91,0.1485858585858586,1.3521857794951773
92,0.37626262626262624,2.743863417417094
93,0.8613131313131313,2.743863417417094
94,0.8613131313131313,2.743863417417094
95,0.33666666666666667,2.743863417417094
96,0.9504040404040404,2.743863417417094
97,0.7227272727272727,2.743863417417094
98,0.08919191919191918,0.28186877658905657
99,0.9504040404040404,2.743863417417094
