,nu,score
0,0.18818181818181817,
1,0.21787878787878787,
2,0.2673737373737374,
3,0.6633333333333333,
4,0.25747474747474747,
5,0.29707070707070704,
6,0.7425252525252525,
7,0.10898989898989898,0.28165426161533197
8,0.6138383838383838,
9,0.8019191919191919,
10,0.7425252525252525,
11,0.5841414141414141,
12,0.495050505050505,
13,0.30696969696969695,
14,0.7623232323232323,
