,nu,score
0,0.41585858585858587,0.6720253647495019
1,0.11888888888888888,0.6720276500359029
2,0.7128282828282828,5.485174804985202
3,0.98010101010101,12.818741152616534
4,0.5049494949494949,0.672178908470316
5,0.8019191919191919,9.855542149680426
6,0.6732323232323232,0.6717931145304239
7,0.1386868686868687,0.6719448239421556
8,0.5346464646464646,0.6719390564417657
9,0.4257575757575757,0.6723386256947137
10,0.6138383838383838,0.6722043376868556
11,0.5049494949494949,0.6719665224662402
12,0.29707070707070704,0.6719241379838365
13,0.7524242424242424,9.855568318815175
14,0.40595959595959596,0.6718539991624732
15,0.5049494949494949,0.6720298309521978
16,0.7326262626262626,9.855574041225987
17,0.08919191919191918,0.672120686721589
18,0.19808080808080808,0.6719150845140366
19,0.2871717171717172,0.6720481261382493
20,0.45545454545454545,0.6718513453600942
21,0.38616161616161615,0.6720517857445861
22,0.9207070707070707,12.818741152616534
23,0.6534343434343434,0.6719019240047558
24,0.7821212121212121,9.855367071835444
25,0.07929292929292929,0.6721569461904527
26,0.693030303030303,5.485039773689529
27,0.0198989898989899,0.67207295403509
28,0.9009090909090909,12.818741152616534
29,0.3465656565656566,0.6722338662821324
30,0.36636363636363634,0.6718506612288372
31,0.8019191919191919,9.855423726891297
32,0.6633333333333333,0.6718235910579629
33,0.594040404040404,0.6721718260971317
34,0.029797979797979796,0.6720557861917414
35,0.5346464646464646,0.6720083490202641
36,0.1386868686868687,0.6719796192845995
37,0.21787878787878787,0.6719867109404699
38,0.46535353535353535,0.6720210272412501
39,0.07929292929292929,0.6724691252017404
40,0.059494949494949496,0.6719199007416932
41,0.029797979797979796,0.672090928633839
42,0.30696969696969695,0.6719892198875014
43,0.9108080808080807,12.818741152616534
44,0.38616161616161615,0.6721140583760294
45,0.29707070707070704,0.6721074333730668
46,0.207979797979798,0.671904215166976
47,0.21787878787878787,0.6717687932582401
48,0.2871717171717172,0.672048744482915
49,0.5544444444444444,0.6720018014405073
