,n_neighbors,score
0,1,5.2965394114915325
1,2,2.932611920753022
2,3,3.64175264816847
3,4,2.7436736134655053
4,5,2.6961066212513605
5,6,2.602117974152633
6,7,2.696488400361215
7,8,2.602116881806417
8,9,2.602116881806417
