,nu,score
0,0.495050505050505,
1,0.22777777777777777,
2,0.43565656565656563,
3,0.5346464646464646,
4,0.5049494949494949,
5,0.99,
6,0.6138383838383838,
7,0.3465656565656566,
8,0.495050505050505,
9,0.33666666666666667,
10,0.3564646464646465,
11,0.21787878787878787,
12,0.8415151515151514,
13,0.495050505050505,
14,0.6633333333333333,
