,n_neighbors,score
0,1,5.012844498033953
1,2,3.1685368939282594
2,3,3.8293262444077203
3,4,3.2630960317422133
4,5,3.4522274245152187
5,6,2.9797905752847638
6,7,3.121347306943852
7,8,2.8382349359718915
8,9,2.9797905752847638
