,nu,score
0,0.01,0.31202575686057116
1,0.6237373737373737,3.121724730154597
2,0.8118181818181818,3.121724730154597
3,0.5445454545454546,3.121724730154597
4,0.98010101010101,3.121724730154597
5,0.8415151515151514,3.121724730154597
6,0.9108080808080807,3.121724730154597
7,0.41585858585858587,3.121724730154597
8,0.9405050505050505,3.121724730154597
9,0.33666666666666667,3.121724730154597
10,0.7524242424242424,3.121724730154597
11,0.25747474747474747,3.121724730154597
12,0.8811111111111111,3.121724730154597
13,0.9702020202020202,3.121724730154597
14,0.5049494949494949,3.121724730154597
15,0.6534343434343434,3.121724730154597
16,0.21787878787878787,2.71703704888759
17,0.5445454545454546,3.121724730154597
18,0.06939393939393938,0.3129245587242587
19,0.18818181818181817,2.715862303899616
20,0.7326262626262626,3.121724730154597
21,0.9603030303030302,3.121724730154597
22,0.6831313131313131,3.121724730154597
23,0.8613131313131313,3.121724730154597
24,0.8019191919191919,3.121724730154597
25,0.9504040404040404,3.121724730154597
26,0.06939393939393938,0.31234750973773745
27,0.9405050505050505,3.121724730154597
28,0.6732323232323232,3.121724730154597
29,0.5742424242424242,3.121724730154597
30,0.693030303030303,3.121724730154597
31,0.41585858585858587,3.121724730154597
32,0.9504040404040404,3.121724730154597
33,0.6534343434343434,3.121724730154597
34,0.44555555555555554,3.121724730154597
35,0.8415151515151514,3.121724730154597
36,0.5346464646464646,3.121724730154597
37,0.039696969696969696,0.31241297973992815
38,0.702929292929293,3.121724730154597
39,0.6336363636363637,3.121724730154597
40,0.8217171717171717,3.121724730154597
41,0.01,0.3102681512302451
42,0.9306060606060605,3.121724730154597
43,0.9702020202020202,3.121724730154597
44,0.98010101010101,3.121724730154597
45,0.21787878787878787,2.71703704888759
46,0.5148484848484849,3.121724730154597
47,0.8514141414141414,3.121724730154597
48,0.6138383838383838,3.121724730154597
49,0.1386868686868687,0.31141061836924605
50,0.9009090909090909,3.121724730154597
51,0.8514141414141414,3.121724730154597
52,0.99,3.121724730154597
53,0.07929292929292929,0.31246223066082196
54,0.43565656565656563,3.121724730154597
55,0.1782828282828283,2.715905923500063
56,0.039696969696969696,0.3117517937528023
57,0.24757575757575756,3.121724730154597
58,0.594040404040404,3.121724730154597
59,0.6732323232323232,3.121724730154597
60,0.08919191919191918,0.3121778705173865
61,0.98010101010101,3.121724730154597
62,0.7227272727272727,3.121724730154597
63,0.7425252525252525,3.121724730154597
64,0.98010101010101,3.121724730154597
65,0.792020202020202,3.121724730154597
66,0.33666666666666667,3.121724730154597
67,0.16838383838383839,2.7157062833928083
68,0.22777777777777777,2.71703704888759
69,0.23767676767676768,3.121724730154597
70,0.3465656565656566,3.121724730154597
71,0.38616161616161615,3.121724730154597
72,0.3465656565656566,3.121724730154597
73,0.39606060606060606,3.121724730154597
74,0.4257575757575757,3.121724730154597
75,0.47525252525252526,3.121724730154597
76,0.47525252525252526,3.121724730154597
77,0.6732323232323232,3.121724730154597
78,0.049595959595959596,0.3126621297802308
79,0.6732323232323232,3.121724730154597
80,0.6732323232323232,3.121724730154597
81,0.6732323232323232,3.121724730154597
82,0.18818181818181817,2.7164176575026935
83,0.9702020202020202,3.121724730154597
84,0.059494949494949496,0.3117054840663475
85,0.9504040404040404,3.121724730154597
86,0.7722222222222221,3.121724730154597
87,0.891010101010101,3.121724730154597
88,0.693030303030303,3.121724730154597
89,0.8316161616161616,3.121724730154597
90,0.049595959595959596,0.3131662808050381
91,0.46535353535353535,3.121724730154597
92,0.059494949494949496,0.3113392143196727
93,0.47525252525252526,3.121724730154597
94,0.9702020202020202,3.121724730154597
95,0.9702020202020202,3.121724730154597
96,0.11888888888888888,0.31228079600421815
97,0.059494949494949496,0.3123852797805125
98,0.16838383838383839,2.716485668885578
99,0.4851515151515151,3.121724730154597
