,nu,score
0,0.43565656565656563,3.121724730154597
1,0.8514141414141414,3.121724730154597
2,0.7326262626262626,3.121724730154597
3,0.7128282828282828,3.121724730154597
4,0.5049494949494949,3.121724730154597
5,0.18818181818181817,2.7162282026169975
6,0.6732323232323232,3.121724730154597
7,0.9108080808080807,3.121724730154597
8,0.9306060606060605,3.121724730154597
9,0.9108080808080807,3.121724730154597
10,0.495050505050505,3.121724730154597
11,0.10898989898989898,0.3137229758934548
12,0.99,3.121724730154597
13,0.07929292929292929,0.31161874492163294
14,0.7623232323232323,3.121724730154597
15,0.40595959595959596,3.121724730154597
16,0.11888888888888888,0.3134206756555898
17,0.049595959595959596,0.31271564840473437
18,0.47525252525252526,3.121724730154597
19,0.99,3.121724730154597
20,0.99,3.121724730154597
21,0.8811111111111111,3.121724730154597
22,0.9702020202020202,3.121724730154597
23,0.25747474747474747,3.121724730154597
24,0.594040404040404,3.121724730154597
25,0.09909090909090908,0.3127751303902408
26,0.09909090909090908,0.31278835956088336
27,0.5445454545454546,3.121724730154597
28,0.9207070707070707,3.121724730154597
29,0.01,0.31328659120190067
30,0.7227272727272727,3.121724730154597
31,0.7425252525252525,3.121724730154597
32,0.47525252525252526,3.121724730154597
33,0.30696969696969695,3.121724730154597
34,0.36636363636363634,3.121724730154597
35,0.207979797979798,2.715692444175611
36,0.594040404040404,3.121724730154597
37,0.207979797979798,2.71703704888759
38,0.4257575757575757,3.121724730154597
39,0.47525252525252526,3.121724730154597
40,0.5148484848484849,3.121724730154597
41,0.10898989898989898,0.31272249943479025
42,0.6633333333333333,3.121724730154597
43,0.41585858585858587,3.121724730154597
44,0.44555555555555554,3.121724730154597
45,0.207979797979798,2.71703704888759
46,0.99,3.121724730154597
47,0.12878787878787878,0.31388119130158826
48,0.12878787878787878,0.3131566248033374
49,0.3465656565656566,3.121724730154597
