,nu,score
0,0.44555555555555554,
1,0.47525252525252526,
2,0.2772727272727273,
3,0.495050505050505,
4,0.7524242424242424,
5,0.7326262626262626,
6,0.46535353535353535,
7,0.6435353535353535,
8,0.9405050505050505,
9,0.1485858585858586,0.3113256861199449
10,0.7623232323232323,
11,0.702929292929293,
12,0.7425252525252525,
13,0.41585858585858587,
14,0.6435353535353535,
