,nu,score
0,0.9207070707070707,
1,0.5148484848484849,
2,0.2772727272727273,
3,0.11888888888888888,0.3541179850235359
4,0.08919191919191918,0.35504792887023445
5,0.16838383838383839,
6,0.8514141414141414,
7,0.32676767676767676,
8,0.21787878787878787,
9,0.5742424242424242,
10,0.0198989898989899,
11,0.22777777777777777,
12,0.6435353535353535,
13,0.3465656565656566,
14,0.25747474747474747,
