,nu,score
0,0.25747474747474747,
1,0.792020202020202,
2,0.3564646464646465,
3,0.8514141414141414,
4,0.702929292929293,
5,0.207979797979798,
6,0.12878787878787878,0.2674524658062035
7,0.23767676767676768,
8,0.6732323232323232,
9,0.5643434343434344,
10,0.15848484848484848,
11,0.2673737373737374,
12,0.693030303030303,
13,0.7722222222222221,
14,0.9207070707070707,
